Área de conservación,Localidad,Sitio,Sitio (otro nombre),Sitio+Período,Buzo,Tipo muestreo,Transecto (cod.campo),Transecto (codSitio/Fecha),Transecto (cod.Continuo),Área transecto (m),Fecha,Año,Período,Digitador,Fecha digitación,Profundidad,Categoría profundidad,Visibilidad,Hora inicio,Hora Final,Tiempo,Tiempo fina (min),Código sp.,Especie,Total,2.5,7.5,12.5,17.5,25,35,45,55,65,75,85,95,112.5,137.5,162.5,187.5,225,275,325,700,a,b,Biomasa,Biomasa (g/m2),Biomasa (Kg/Ha),Biomasa (tn/ha),CPUE (individuos/min),Densidad,NT (Fishbase),GF abrev. (Quimbayo/Roff),GF (Quimbayo/Roff),IUCN
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,1,3,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,20,,No indica,No indica,No indica,No indica,10,sfl,Stegastes flavilatus,4,,4,,,,,,,,,,,,,,,,,,,0.0349,2.9109,49.21542614,0.984308523,9.843085229,0.009843085,0.4,0.08,2,HD,Detritivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,1,3,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,20,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,24,,24,,,,,,,,,,,,,,,,,,,0.0219,3,221.7375,4.43475,44.3475,0.0443475,2.4,0.48,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,1,3,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,20,,No indica,No indica,No indica,No indica,10,atr,Abudefduf troschelii,17,2,15,,,,,,,,,,,,,,,,,,,0.016,3.0516,112.867771,2.257355419,22.57355419,0.022573554,1.7,0.34,3,PK,Planktivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,1,3,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,20,,No indica,No indica,No indica,No indica,10,dlo,Dasyatis longa,3,,,,,,,,3,,,,,,,,,,,,,0.0071,3,3543.7875,70.87575,708.7575,0.7087575,0.3,0.06,3.5,IN,Invertebrivores,DD
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,hch,Halichoeres chierchiae,1,,,1,,,,,,,,,,,,,,,,,,0.0126,3.0673,29.16907304,0.583381461,5.833814609,0.005833815,0.1,0.02,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,16,,16,,,,,,,,,,,,,,,,,,,0.0233,2.919,133.5917785,2.671835569,26.71835569,0.026718356,1.6,0.32,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,jni,Johnrandallia nigrirostris,5,,5,,,,,,,,,,,,,,,,,,,0.0256,3.0006,54.06532234,1.081306447,10.81306447,0.010813064,0.5,0.1,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,kel,Kyphosus elegans,1,,,1,,,,,,,,,,,,,,,,,,0.0218,3.0053,43.15192315,0.863038463,8.630384631,0.008630385,0.1,0.02,2.9,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,sfl,Stegastes flavilatus,2,,2,,,,,,,,,,,,,,,,,,,0.0349,2.9109,24.60771307,0.492154261,4.921542614,0.004921543,0.2,0.04,2,HD,Detritivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,6,4,2,,,,,,,,,,,,,,,,,,,0.01261,2.8783,9.030914423,0.180618288,1.806182885,0.001806183,0.6,0.12,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,atr,Abudefduf troschelii,17,,17,,,,,,,,,,,,,,,,,,,0.016,3.0516,127.3227046,2.546454092,25.46454092,0.025464541,1.7,0.34,3,PK,Planktivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,bdi,Bodianus diplotaenia,3,1,,2,,,,,,,,,,,,,,,,,,0.0201,2.9992,78.67097021,1.573419404,15.73419404,0.015734194,0.3,0.06,3.4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,sru,Scarus rubroviolaceus,1,,,1,,,,,,,,,,,,,,,,,,0.0136,3.109,34.98099342,0.699619868,6.996198684,0.006996199,0.1,0.02,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,pco,Paranthias colonus,6,,6,,,,,,,,,,,,,,,,,,,0.01485,2.86333,28.54084791,0.570816958,5.708169583,0.00570817,0.6,0.12,3.8,PK,Planktivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,ssu,Sargocentron suborbitalis,4,,4,,,,,,,,,,,,,,,,,,,0.0232,2.9554,35.78524822,0.715704964,7.157049645,0.00715705,0.4,0.08,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,fco,Fistularia commersonii,3,,,,,,3,,,,,,,,,,,,,,,0.0006,3,77.175,1.5435,15.435,0.015435,0.3,0.06,4.3,PS,Piscivores,NE
ACG,Bahía Culebra,Viradores,Viradores,Viradores 14-19,Sebastián Mena-González,,2,4,,50,2/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,10,,No indica,No indica,No indica,No indica,10,cpa,Cephalopholis panamensis,3,,1,2,,,,,,,,,,,,,,,,,,0.0217,3.035,102.4237348,2.048474695,20.48474695,0.020484747,0.3,0.06,4,PS,Piscivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,70,40,30,,,,,,,,,,,,,,,,,,,0.01261,2.8783,131.9389056,2.638778111,26.38778111,0.026387781,7,1.4,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,1,,,1,,,,,,,,,,,,,,,,,,0.0249,3.013,50.25615011,1.005123002,10.05123002,0.01005123,0.1,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,11,10,1,,,,,,,,,,,,,,,,,,,0.0233,2.919,11.72968934,0.234593787,2.345937867,0.002345938,1.1,0.22,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,4,3,1,,,,,,,,,,,,,,,,,,,0.0193,2.8511,6.821071743,0.136421435,1.364214349,0.001364214,0.4,0.08,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,1,,,,,,,,,,,,,,,,,,,,0.0219,3,0.3421875,0.00684375,0.0684375,6.84E-05,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,2,2,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.570750635,0.011415013,0.114150127,0.00011415,0.2,0.04,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,apa,Apogon pacificus,3,3,,,,,,,,,,,,,,,,,,,,0.0141,3.1286,0.743593318,0.014871866,0.148718664,0.000148719,0.3,0.06,3.4,PK,Planktivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,2,,,1,1,,,,,,,,,,,,,,,,,0.0249,3.013,188.7635536,3.775271071,37.75271071,0.037752711,0.2,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,4,,2,2,,,,,,,,,,,,,,,,,,0.01261,2.8783,44.54868176,0.890973635,8.909736353,0.008909736,0.4,0.08,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,22,,20,2,,,,,,,,,,,,,,,,,,0.0219,3,270.328125,5.4065625,54.065625,0.054065625,2.2,0.44,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,1,,,1,,,,,,,,,,,,,,,,,,0.0197,2.9174,31.23140327,0.624628065,6.246280654,0.006246281,0.1,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,2,,2,,,,,,,,,,,,,,,,,,,0.0193,2.8511,12.06353178,0.241270636,2.412706356,0.002412706,0.2,0.04,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,2,,1,1,,,,,,,,,,,,,,,,,,0.0197,2.9174,38.26811818,0.765362364,7.653623636,0.007653624,0.2,0.04,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,29,,24,5,,,,,,,,,,,,,,,,,,0.01261,2.8783,190.4682509,3.809365019,38.09365019,0.03809365,2.9,0.58,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,4,,4,,,,,,,,,,,,,,,,,,,0.0233,2.919,33.39794462,0.667958892,6.679588923,0.006679589,0.4,0.08,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,fco,Fistularia commersonii,1,,,,1,,,,,,,,,,,,,,,,,0.0006,3,3.215625,0.0643125,0.643125,0.000643125,0.1,0.02,4.3,PS,Piscivores,NE
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,3,,2,1,,,,,,,,,,,,,,,,,,0.0126,3.0673,41.34426884,0.826885377,8.268853768,0.008268854,0.3,0.06,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,1,,,1,,,,,,,,,,,,,,,,,,0.0249,3.013,50.25615011,1.005123002,10.05123002,0.01005123,0.1,0.02,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Caletas I,Esmeralda,Caletas 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,5,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,2,,1,1,,,,,,,,,,,,,,,,,,0.0219,3,52.0125,1.04025,10.4025,0.0104025,0.2,0.04,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sla,Seriola lalandi,1,1,,,,,,,,,,,,,,,,,,,,0.0246,2.845,0.333483562,0.006669671,0.066696712,6.67E-05,0.1,0.02,4,PS,Piscivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,gsp,Gnathanodon speciosus,1,,,,,,1,,,,,,,,,,,,,,,0.039,2.84,946.7119367,18.93423873,189.3423873,0.189342387,0.1,0.02,3.8,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,1,1,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,hch,Halichoeres chierchiae,1,,1,,,,,,,,,,,,,,,,,,,0.0126,3.0673,6.087597897,0.121751958,1.217519579,0.00121752,0.1,0.02,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,10,,10,,,,,,,,,,,,,,,,,,,0.0126,3.0673,60.87597897,1.217519579,12.17519579,0.012175196,1,0.2,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,22,20,2,,,,,,,,,,,,,,,,,,,0.01261,2.8783,11.85076306,0.237015261,2.370152611,0.002370153,2.2,0.44,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,2,2,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,0.526203901,0.010524078,0.10524078,0.000105241,0.2,0.04,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,2,,1,1,,,,,,,,,,,,,,,,,,0.0249,3.013,61.03963003,1.220792601,12.20792601,0.012207926,0.2,0.04,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,25,25,,,,,,,,,,,,,,,,,,,,0.0233,2.919,8.450507957,0.169010159,1.690101591,0.001690102,2.5,0.5,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,2,2,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,1,1,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.285375317,0.005707506,0.057075063,5.71E-05,0.1,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,tlu,Thalassoma lucasanum,61,61,,,,,,,,,,,,,,,,,,,,0.01261,2.8783,10.75067291,0.215013458,2.150134582,0.002150135,6.1,1.22,3.5,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,26,26,,,,,,,,,,,,,,,,,,,,0.0233,2.919,8.788528275,0.175770566,1.757705655,0.001757706,2.6,0.52,2,HM,Macroalgae feeders,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,3,3,,,,,,,,,,,,,,,,,,,,0.0126,3.0673,0.628193138,0.012563863,0.125638628,0.000125639,0.3,0.06,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,10,10,,,,,,,,,,,,,,,,,,,,0.0249,3.013,3.937246388,0.078744928,0.787449278,0.000787449,1,0.2,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,5,4,1,,,,,,,,,,,,,,,,,,,0.0193,2.8511,7.084173693,0.141683474,1.416834739,0.001416835,0.5,0.1,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,3,3,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,0.856125952,0.017122519,0.17122519,0.000171225,0.3,0.06,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Playa Blanca,Playa Blanca,Playa Blanca 14-19,Sebastián Mena-González,Arrecifal,3,3,,50,3/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,3,,No indica,No indica,No indica,No indica,10,sla,Seriola lalandi,1,1,,,,,,,,,,,,,,,,,,,,0.0246,2.845,0.333483562,0.006669671,0.066696712,6.67E-05,0.1,0.02,4,PS,Piscivores,NE
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,hdi,Halichoeres dispilus,12,,12,,,,,,,,,,,,,,,,,,,0.0126,3.0673,73.05117476,1.461023495,14.61023495,0.014610235,1.2,0.24,3.9,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,bdi,Bodianus diplotaenia,2,,,2,,,,,,,,,,,,,,,,,,0.0201,2.9992,78.35713784,1.567142757,15.67142757,0.015671428,0.2,0.04,3.4,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,sve,Sufflamen verres,14,,14,,,,,,,,,,,,,,,,,,,0.0249,3.013,150.9687188,3.019374376,30.19374376,0.030193744,1.4,0.28,3.3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,sps,Serranus psittacinus,1,1,,,,,,,,,,,,,,,,,,,,0.0193,2.8511,0.263101951,0.005262039,0.05262039,5.26E-05,0.1,0.02,3.6,PS,Piscivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,cpu,Canthigaster punctatissima,8,8,,,,,,,,,,,,,,,,,,,,0.0197,2.9174,2.283002539,0.045660051,0.456600508,0.000456601,0.8,0.16,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,sac,Stegastes acapulcoensis,8,,8,,,,,,,,,,,,,,,,,,,0.0349,2.9109,98.43085229,1.968617046,19.68617046,0.01968617,0.8,0.16,2,HD,Detritivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,jni,Johnrandallia nigrirostris,1,,1,,,,,,,,,,,,,,,,,,,0.0256,3.0006,10.81306447,0.216261289,2.162612893,0.002162613,0.1,0.02,3,IN,Invertebrivores,LC
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,dho,Diodon holocanthus,1,,1,,,,,,,,,,,,,,,,,,,0.0219,3,9.2390625,0.18478125,1.8478125,0.001847813,0.1,0.02,3.3,IN,Invertebrivores,NE
ACG,Bahía Culebra,Bajo Argentina,Bajo Argentina,Argentina 14-19,Sebastián Mena-González,,1,1,,50,4/8/2016,2016,2014-2018,Gustavo Arias-Godínez,7/10/2016,15,,No indica,No indica,No indica,No indica,10,sgh,Scarus ghobban,3,,3,,,,,,,,,,,,,,,,,,,0.0233,2.919,25.04845846,0.500969169,5.009691693,0.005009692,0.3,0.06,2,HM,Macroalgae feeders,LC
