year,month,date,site,diver,transect,t.area,Profundidad,Categoría.profundidad,Código.sp.,Especie,Total,a,b,GF..Quimbayo.Roff.,IUCN,biomass,biomass_g.m2,biomass_kg.ha,biomass_tn.ha,density,size,abd
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,1,50,1.5,,sac,Stegastes acapulcoensis,31,0.0349,2.9109,Detritivores,LC,634.1632161,12.68326432,126.8326432,0.126832643,0.62,7.5,25
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,2,50,1.5,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,33.22686894,0.664537379,6.645373789,0.006645374,0.14,7.5,1
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,2,50,1.5,,hdi,Halichoeres dispilus,15,0.0126,3.0673,Invertebrivores,LC,61.92296753,1.238459351,12.38459351,0.012384594,0.3,7.5,10
2018,March,3/8/2018,Pelonas,Tatiana Araya Arce,2,50,1.5,,sac,Stegastes acapulcoensis,19,0.0349,2.9109,Detritivores,LC,360.1451059,7.202902118,72.02902118,0.072029021,0.38,7.5,16
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,atr,Abudefduf troschelii,9,0.016,3.0516,Planktivores,LC,179.8480446,3.596960892,35.96960892,0.035969609,0.18,7.5,5
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,1,50,3,,hdi,Halichoeres dispilus,40,0.0126,3.0673,Invertebrivores,LC,243.5039159,4.870078317,48.70078317,0.048700783,0.8,7.5,40
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,2,50,3,,atr,Abudefduf troschelii,10,0.016,3.0516,Planktivores,LC,74.89570859,1.497914172,14.97914172,0.014979142,0.2,7.5,10
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,2,50,3,,tlu,Thalassoma lucasanum,42,0.01261,2.8783,Invertebrivores,LC,401.4102078,8.028204156,80.28204156,0.080282042,0.84,7.5,30
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,3,50,3,,tlu,Thalassoma lucasanum,77,0.01261,2.8783,Invertebrivores,LC,756.3402017,15.12680403,151.2680403,0.15126804,1.54,7.5,50
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,3,50,3,,cpu,Canthigaster punctatissima,1,0.0197,2.9174,Invertebrivores,LC,7.036714908,0.140734298,1.407342982,0.001407343,0.02,7.5,1
2019,March,3/13/2019,Güiri-Güiri,Juan Carlos Azofeifa,3,50,3,,hdi,Halichoeres dispilus,100,0.0126,3.0673,Invertebrivores,LC,608.7597897,12.17519579,121.7519579,0.121751958,2,7.5,100
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,1,50,3,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,89.96541364,1.799308273,17.99308273,0.017993083,0.12,7.5,2
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,1,50,3,,hdi,Halichoeres dispilus,34,0.0126,3.0673,Invertebrivores,LC,211.9938775,4.23987755,42.3987755,0.042398775,0.68,7.5,25
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,2,50,4,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,141.4614983,2.829229966,28.29229966,0.0282923,0.14,7.5,2
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,2,50,4,,hdi,Halichoeres dispilus,25,0.0126,3.0673,Invertebrivores,LC,152.1899474,3.043798948,30.43798948,0.030437989,0.5,7.5,25
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,3,50,5,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,69.85448428,1.397089686,13.97089686,0.013970897,0.1,7.5,3
2019,March,3/13/2019,Palmitas,Juan Carlos Azofeifa,3,50,5,,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,38.26811818,0.765362364,7.653623636,0.007653624,0.04,7.5,1
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,1,50,4.3,,tlu,Thalassoma lucasanum,10,0.01261,2.8783,Invertebrivores,LC,41.62976133,0.832595227,8.325952266,0.008325952,0.2,7.5,10
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,1,50,4.3,,cat,Chromis atrilobata,150,0.00523,3.41655,Planktivores,LC,766.0965514,15.32193103,153.2193103,0.15321931,3,7.5,150
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,1,50,4.3,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,63.82271838,1.276454368,12.76454368,0.012764544,0.08,7.5,2
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,2,50,4.3,,tlu,Thalassoma lucasanum,20,0.01261,2.8783,Invertebrivores,LC,83.25952266,1.665190453,16.65190453,0.016651905,0.4,7.5,20
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,2,50,4.3,,sve,Sufflamen verres,2,0.0249,3.013,Invertebrivores,LC,149.2908834,2.985817667,29.85817667,0.029858177,0.04,7.5,1
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,2,50,4.3,,sps,Serranus psittacinus,9,0.0193,2.8511,Piscivores,LC,133.6772027,2.673544053,26.73544053,0.026735441,0.18,7.5,5
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,jni,Johnrandallia nigrirostris,1,0.0256,3.0006,Invertebrivores,LC,10.81306447,0.216261289,2.162612893,0.002162613,0.02,7.5,1
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,135.4297324,2.708594648,27.08594648,0.027085946,0.12,7.5,1
2019,March,3/13/2019,Pelonas,Juan Carlos Azofeifa,3,50,4.3,,hdi,Halichoeres dispilus,13,0.0126,3.0673,Invertebrivores,LC,333.0349993,6.660699986,66.60699986,0.066607,0.26,7.5,2
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,tlu,Thalassoma lucasanum,10,0.01261,2.8783,Invertebrivores,LC,41.62976133,0.832595227,8.325952266,0.008325952,0.2,7.5,10
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,sac,Stegastes acapulcoensis,3,0.0349,2.9109,Detritivores,LC,79.03551352,1.58071027,15.8071027,0.015807103,0.06,7.5,2
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,141.4614983,2.829229966,28.29229966,0.0282923,0.14,7.5,2
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,sfl,Stegastes flavilatus,1,0.0349,2.9109,Detritivores,LC,12.30385654,0.246077131,2.460771307,0.002460771,0.02,7.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,1,50,4,,hst,Haemulon steindachneri,200,0.0098,3.124,Invertebrivores,LC,1061.567119,21.23134238,212.3134238,0.212313424,4,7.5,200
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,sgh,Scarus ghobban,35,0.0233,2.919,Macroalgae feeders,LC,292.2320154,5.844640308,58.44640308,0.058446403,0.7,7.5,35
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,14.00625,0.280125,2.80125,0.00280125,0.02,7.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,sfl,Stegastes flavilatus,3,0.0349,2.9109,Detritivores,LC,25.11027432,0.502205486,5.022054864,0.005022055,0.06,7.5,2
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,2,50,5,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,30.15882946,0.603176589,6.031765891,0.006031766,0.1,7.5,5
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,hdi,Halichoeres dispilus,16,0.0126,3.0673,Invertebrivores,LC,120.4830415,2.40966083,24.0966083,0.024096608,0.32,7.5,15
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,sgh,Scarus ghobban,16,0.0233,2.919,Macroalgae feeders,LC,133.5917785,2.671835569,26.71835569,0.026718356,0.32,7.5,16
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,chu,Chaetodon humeralis,1,0.0296,2.9895,Omnivores,LC,12.22608351,0.24452167,2.445216702,0.002445217,0.02,7.5,1
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,sps,Serranus psittacinus,8,0.0193,2.8511,Piscivores,LC,68.10195454,1.362039091,13.62039091,0.013620391,0.16,7.5,7
2019,March,3/14/2019,Jicaral,Juan Carlos Azofeifa,3,50,6,,tlu,Thalassoma lucasanum,5,0.01261,2.8783,Invertebrivores,LC,34.76326928,0.695265386,6.952653856,0.006952654,0.1,7.5,4
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,63.82271838,1.276454368,12.76454368,0.012764544,0.08,7.5,2
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,hdi,Halichoeres dispilus,50,0.0126,3.0673,Invertebrivores,LC,245.597893,4.91195786,49.1195786,0.049119579,1,7.5,40
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,tlu,Thalassoma lucasanum,8,0.01261,2.8783,Invertebrivores,LC,47.25219768,0.945043954,9.450439536,0.00945044,0.16,7.5,7
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,1,50,2,,sac,Stegastes acapulcoensis,4,0.0349,2.9109,Detritivores,LC,49.21542614,0.984308523,9.843085229,0.009843085,0.08,7.5,4
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,pzo,Pomacanthus zonipectus,1,0.0193,2.9696,Invertebrivores,LC,7.658421,0.15316842,1.5316842,0.001531684,0.02,7.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,95.73407758,1.914681552,19.14681552,0.019146816,0.12,7.5,3
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,sac,Stegastes acapulcoensis,4,0.0349,2.9109,Detritivores,LC,49.21542614,0.984308523,9.843085229,0.009843085,0.08,7.5,4
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,hdi,Halichoeres dispilus,41,0.0126,3.0673,Invertebrivores,LC,272.6729889,5.453459778,54.53459778,0.054534598,0.82,7.5,40
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,2,50,2,,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,14.00625,0.280125,2.80125,0.00280125,0.02,7.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,3,50,2,,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,6.087597897,0.121751958,1.217519579,0.00121752,0.02,7.5,1
2019,March,3/14/2019,Playa Blanca,Juan Carlos Azofeifa,3,50,2,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,24.12706356,0.482541271,4.825412713,0.004825413,0.08,7.5,4
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,sac,Stegastes acapulcoensis,22,0.0349,2.9109,Detritivores,LC,1113.163722,22.26327444,222.6327444,0.222632744,0.44,7.5,2
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,Sgh,Scarus ghobban,5,0.0233,2.919,Macroalgae feeders,LC,70.4861867,1.409723734,14.09723734,0.014097237,0.1,7.5,4
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,lar,Lutjanus argentiventris,8,0.0173,3,Piscivores,LC,243.821875,4.8764375,48.764375,0.048764375,0.16,7.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,1,50,5.6,,hdi,Halichoeres dispilus,1,0.0126,3.0673,Invertebrivores,LC,6.087597897,0.121751958,1.217519579,0.00121752,0.02,7.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,sac,Stegastes acapulcoensis,33,0.0349,2.9109,Detritivores,LC,1164.258256,23.28516512,232.8516512,0.232851651,0.66,7.5,15
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,tlu,Thalassoma lucasanum,31,0.01261,2.8783,Invertebrivores,LC,143.0006487,2.860012975,28.60012975,0.02860013,0.62,7.5,30
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,2,50,5.6,,hdi,Halichoeres dispilus,7,0.0126,3.0673,Invertebrivores,LC,42.61318528,0.852263706,8.522637055,0.008522637,0.14,7.5,7
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,3,50,5.6,,pla,Prionurus laticlavius,1,0.198,2.504,Macroalgae feeders,LC,30.74812187,0.614962437,6.149624375,0.006149624,0.02,7.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,4,50,5.6,,tlu,Thalassoma lucasanum,30,0.01261,2.8783,Invertebrivores,LC,124.889284,2.49778568,24.9778568,0.024977857,0.6,7.5,30
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,4,50,5.6,,cat,Chromis atrilobata,70,0.00523,3.41655,Planktivores,LC,357.511724,7.15023448,71.5023448,0.071502345,1.4,7.5,70
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,sac,Stegastes acapulcoensis,25,0.0349,2.9109,Detritivores,LC,1276.447123,25.52894247,255.2894247,0.255289425,0.5,7.5,2
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,chu,Chaetodon humeralis,1,0.0296,2.9895,Omnivores,LC,12.22608351,0.24452167,2.445216702,0.002445217,0.02,7.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,cat,Chromis atrilobata,200,0.00523,3.41655,Planktivores,LC,1021.462069,20.42924137,204.2924137,0.204292414,4,7.5,200
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,5,50,5.6,,cpa,Cephalopholis panamensis,1,0.0217,3.035,Piscivores,LC,9.82359995,0.196471999,1.96471999,0.00196472,0.02,7.5,1
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,tlu,Thalassoma lucasanum,16,0.01261,2.8783,Invertebrivores,LC,80.55600674,1.611120135,16.11120135,0.016111201,0.32,7.5,15
2019,July,7/23/2019,Playa Viradores,Juan Carlos Azofeifa,6,50,5.6,,hdi,Halichoeres dispilus,3,0.0126,3.0673,Invertebrivores,LC,41.34426884,0.826885377,8.268853768,0.008268854,0.06,7.5,2
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,1,50,8.05,,tlu,Thalassoma lucasanum,27,0.01261,2.8783,Invertebrivores,LC,52.59932169,1.051986434,10.51986434,0.010519864,0.54,7.5,12
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,chu,Chaetodon humeralis,2,0.0296,2.9895,Omnivores,LC,24.45216702,0.48904334,4.890433405,0.004890433,0.04,7.5,2
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,atr,Abudefduf troschelii,2,0.016,3.0516,Planktivores,LC,14.97914172,0.299582834,2.995828344,0.002995828,0.04,7.5,2
2019,July,7/23/2019,Palmitas,Carolina Salas-Moya,3,50,8.05,,hma,Haemulon maculicauda,20,0.0089,3.16,Piscivores,LC,103.6605705,2.07321141,20.7321141,0.020732114,0.4,7.5,20
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,4,50,5.6,,cpu,Canthigaster punctatissima,1,0.0197,2.9174,Invertebrivores,LC,7.036714908,0.140734298,1.407342982,0.001407343,0.02,7.5,1
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,4,50,5.6,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,95.73407758,1.914681552,19.14681552,0.019146816,0.12,7.5,3
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,4,50,5.6,,chu,Chaetodon humeralis,1,0.0296,2.9895,Omnivores,LC,12.22608351,0.24452167,2.445216702,0.002445217,0.02,7.5,1
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,5,50,5.6,,sps,Serranus psittacinus,1,0.0193,2.8511,Piscivores,LC,6.031765891,0.120635318,1.206353178,0.001206353,0.02,7.5,1
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,6,50,5.6,,tlu,Thalassoma lucasanum,72,0.01261,2.8783,Invertebrivores,LC,74.47853458,1.489570692,14.89570692,0.014895707,1.44,7.5,11
2019,July,7/23/2019,Palmitas,Juan Carlos Azofeifa,6,50,5.6,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,18.62150157,0.372430031,3.724300315,0.0037243,0.1,7.5,3
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,1,50,5,,cpu,Canthigaster punctatissima,2,0.0197,2.9174,Invertebrivores,LC,14.07342982,0.281468596,2.814685963,0.002814686,0.04,7.5,2
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,1,50,5,,tlu,Thalassoma lucasanum,12,0.01261,2.8783,Invertebrivores,LC,49.95571359,0.999114272,9.991142719,0.009991143,0.24,7.5,12
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,1,50,5,,hdi,Halichoeres dispilus,63,0.0126,3.0673,Invertebrivores,LC,53.90813161,1.078162632,10.78162632,0.010781626,1.26,7.5,2
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,2,50,5,,tlu,Thalassoma lucasanum,41,0.01261,2.8783,Invertebrivores,LC,144.7630541,2.895261083,28.95261083,0.028952611,0.82,7.5,30
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,2,50,5,,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,14.00625,0.280125,2.80125,0.00280125,0.02,7.5,1
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,2,50,5,,sps,Serranus psittacinus,3,0.0193,2.8511,Piscivores,LC,57.79095249,1.15581905,11.5581905,0.01155819,0.06,7.5,1
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,2,50,5,,hdi,Halichoeres dispilus,4,0.0126,3.0673,Invertebrivores,LC,47.43186673,0.948637335,9.486373347,0.009486373,0.08,7.5,3
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,2,50,5,,cat,Chromis atrilobata,200,0.00523,3.41655,Planktivores,LC,1021.462069,20.42924137,204.2924137,0.204292414,4,7.5,200
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,3,50,5,,tlu,Thalassoma lucasanum,4,0.01261,2.8783,Invertebrivores,LC,16.65190453,0.333038091,3.330380906,0.003330381,0.08,7.5,4
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,3,50,5,,hdi,Halichoeres dispilus,20,0.0126,3.0673,Invertebrivores,LC,80.60455665,1.612091133,16.12091133,0.016120911,0.4,7.5,13
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,3,50,5,,sps,Serranus psittacinus,13,0.0193,2.8511,Piscivores,LC,239.1637544,4.783275088,47.83275088,0.047832751,0.26,7.5,7
2019,July,7/23/2019,Pelonas,Juan Carlos Azofeifa,3,50,5,,cat,Chromis atrilobata,150,0.00523,3.41655,Planktivores,LC,766.0965514,15.32193103,153.2193103,0.15321931,3,7.5,150
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,1,50,3.6,,sps,Serranus psittacinus,26,0.0193,2.8511,Piscivores,LC,138.8349286,2.776698572,27.76698572,0.027766986,0.52,7.5,14
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,1,50,3.6,,tlu,Thalassoma lucasanum,14,0.01261,2.8783,Invertebrivores,LC,46.31108716,0.926221743,9.262217432,0.009262217,0.28,7.5,2
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,1,50,3.6,,sve,Sufflamen verres,5,0.0249,3.013,Invertebrivores,LC,132.86274,2.657254799,26.57254799,0.026572548,0.1,7.5,3
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,2,50,3.6,,sps,Serranus psittacinus,3,0.0193,2.8511,Piscivores,LC,57.79095249,1.15581905,11.5581905,0.01155819,0.06,7.5,1
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,2,50,3.6,,tlu,Thalassoma lucasanum,35,0.01261,2.8783,Invertebrivores,LC,175.5787518,3.511575036,35.11575036,0.03511575,0.7,7.5,20
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,2,50,3.6,,dho,Diodon holocanthus,1,0.0219,3,Invertebrivores,NE,9.2390625,0.18478125,1.8478125,0.001847813,0.02,7.5,1
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,3,50,3.6,,sve,Sufflamen verres,3,0.0249,3.013,Invertebrivores,LC,32.35043974,0.647008795,6.470087948,0.006470088,0.06,7.5,3
2019,July,7/24/2019,Esmeralda,Carolina Salas-Moya,3,50,3.6,,sps,Serranus psittacinus,6,0.0193,2.8511,Piscivores,LC,95.73407758,1.914681552,19.14681552,0.019146816,0.12,7.5,3
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,4,50,2,,tlu,Thalassoma lucasanum,13,0.01261,2.8783,Invertebrivores,LC,68.06707834,1.361341567,13.61341567,0.013613416,0.26,7.5,12
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,4,50,2,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,50.00665687,1.000133137,10.00133137,0.010001331,0.1,7.5,4
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,5,50,2,,tlu,Thalassoma lucasanum,130,0.01261,2.8783,Invertebrivores,LC,1099.122442,21.98244884,219.8244884,0.219824488,2.6,7.5,90
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,5,50,2,,sps,Serranus psittacinus,1,0.0193,2.8511,Piscivores,LC,6.031765891,0.120635318,1.206353178,0.001206353,0.02,7.5,1
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,5,50,2,,sac,Stegastes acapulcoensis,5,0.0349,2.9109,Detritivores,LC,37.9166921,0.758333842,7.583338421,0.007583338,0.1,7.5,3
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,6,50,2,,sps,Serranus psittacinus,5,0.0193,2.8511,Piscivores,LC,151.2139724,3.024279449,30.24279449,0.030242794,0.1,7.5,1
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,6,50,2,,tlu,Thalassoma lucasanum,80,0.01261,2.8783,Invertebrivores,LC,333.0380906,6.660761812,66.60761812,0.066607618,1.6,7.5,80
2019,July,7/24/2019,Esmeralda,Juan Carlos Azofeifa,6,50,2,,sac,Stegastes acapulcoensis,2,0.0349,2.9109,Detritivores,LC,66.73165698,1.33463314,13.3463314,0.013346331,0.04,7.5,1
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,1,50,2.1,,sps,Serranus psittacinus,21,0.0193,2.8511,Piscivores,LC,80.51777219,1.610355444,16.10355444,0.016103554,0.42,7.5,13
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,1,50,2.1,,sgh,Scarus ghobban,7,0.0233,2.919,Macroalgae feeders,LC,58.44640308,1.168928062,11.68928062,0.011689281,0.14,7.5,7
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,2,50,2.1,,paz,Plagiotremus azaleus,1,0.0046,3.1388,Piscivores,LC,2.566847842,0.051336957,0.513369568,0.00051337,0.02,7.5,1
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,2,50,2.1,,sac,Stegastes acapulcoensis,3,0.0349,2.9109,Detritivores,LC,121.1594574,2.423189149,24.23189149,0.024231891,0.06,7.5,1
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,2,50,2.1,,tlu,Thalassoma lucasanum,15,0.01261,2.8783,Invertebrivores,LC,42.51096403,0.850219281,8.502192805,0.008502193,0.3,7.5,10
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,2,50,2.1,,hdi,Halichoeres dispilus,5,0.0126,3.0673,Invertebrivores,LC,30.43798948,0.60875979,6.087597897,0.006087598,0.1,7.5,5
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,3,50,2.1,,sps,Serranus psittacinus,4,0.0193,2.8511,Piscivores,LC,24.12706356,0.482541271,4.825412713,0.004825413,0.08,7.5,4
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,3,50,2.1,,tlu,Thalassoma lucasanum,17,0.01261,2.8783,Invertebrivores,LC,98.66737149,1.97334743,19.7334743,0.019733474,0.34,7.5,15
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,3,50,2.1,,sac,Stegastes acapulcoensis,1,0.0349,2.9109,Detritivores,LC,12.30385654,0.246077131,2.460771307,0.002460771,0.02,7.5,1
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,3,50,2.1,,cox,Cirrhitichthys oxycephalus,3,0.0332,3,Invertebrivores,NE,42.01875,0.840375,8.40375,0.00840375,0.06,7.5,3
2019,July,7/24/2019,Jícaro,Carolina Salas-Moya,3,50,2.1,,sgh,Scarus ghobban,7,0.0233,2.919,Macroalgae feeders,LC,58.44640308,1.168928062,11.68928062,0.011689281,0.14,7.5,7
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,4,50,4,,sps,Serranus psittacinus,25,0.0193,2.8511,Piscivores,LC,250.0332843,5.000665687,50.00665687,0.050006657,0.5,7.5,20
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,4,50,4,,sac,Stegastes acapulcoensis,3,0.0349,2.9109,Detritivores,LC,36.91156961,0.738231392,7.382313921,0.007382314,0.06,7.5,3
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,4,50,4,,tlu,Thalassoma lucasanum,61,0.01261,2.8783,Invertebrivores,LC,267.8899327,5.357798654,53.57798654,0.053577987,1.22,7.5,60
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,5,50,4,,sfl,Stegastes flavilatus,11,0.0349,2.9109,Detritivores,LC,460.5326779,9.210653558,92.10653558,0.092106536,0.22,7.5,2
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,5,50,4,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,42.22236124,0.844447225,8.444472248,0.008444472,0.14,7.5,7
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,6,50,4,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,81.91801606,1.638360321,16.38360321,0.016383603,0.14,7.5,5
2019,July,7/24/2019,Jícaro,Juan Carlos Azofeifa,6,50,4,,cox,Cirrhitichthys oxycephalus,1,0.0332,3,Invertebrivores,NE,14.00625,0.280125,2.80125,0.00280125,0.02,7.5,1
2019,July,7/24/2019,Matapalo,Carolina Salas-Moya,1,50,2.9,,atr,Abudefduf troschelii,50,0.016,3.0516,Planktivores,LC,1498.897612,29.97795223,299.7795223,0.299779522,1,7.5,10
2019,July,7/24/2019,Matapalo,Carolina Salas-Moya,1,50,2.9,,sps,Serranus psittacinus,7,0.0193,2.8511,Piscivores,LC,13.37904153,0.267580831,2.675808307,0.002675808,0.14,7.5,2
